Range (km),Battery Level (%),Latitude (°),Longitude (°),Speed (km/h),Maintenance Cost ($),Charging Cost ($),Pin Code,Working Condition,Charging Status,Energy Consumed (kWh),Fast Charge Speed (kW),Date,dvr,Make,mgr,Acceleration 0 - 100 km/h,Top Speed,ER,Total Power,Total Torque,Drive,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats,km
113.2,32,10.381878,74.084489,90,138,10,769084,0,0,16.98,59,2023-02-26,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,60887.0
238.59,59,33.102237,82.09748499999998,135,218,31,630471,1,0,35.7885,116,2023-07-29,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,109420.0
238.59,59,33.102237,82.09748499999998,90,218,31,630471,1,0,35.7885,116,2023-07-29,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,107762.0
223.93,54,32.796077000000004,85.96254499999998,135,138,39,208831,1,1,33.5895,65,2023-11-10,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,104949.0
223.93,54,32.796077000000004,85.96254499999998,90,138,39,208831,1,1,33.5895,65,2023-11-10,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,105601.0
67.09,26,29.660725,72.955279,135,207,28,889878,1,1,10.0635,128,2023-02-14,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,44236.0
67.09,26,29.660725,72.955279,90,207,28,889878,1,1,10.0635,128,2023-02-14,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,38782.0
110.8,31,18.333257,68.084158,135,65,21,905423,1,1,16.619999999999994,141,2023-01-01,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,60135.0
110.8,31,18.333257,68.084158,90,65,21,905423,1,1,16.619999999999994,141,2023-01-01,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,61583.0
316.03,74,29.403141,73.745347,135,126,30,588695,1,1,47.40449999999999,61,2023-06-24,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,141890.0
316.03,74,29.403141,73.745347,90,126,30,588695,1,1,47.40449999999999,61,2023-06-24,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,143849.0
234.47,58,26.326476,86.956709,135,296,16,862943,1,1,35.1705,103,2023-04-06,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,112054.0
234.47,58,26.326476,86.956709,90,296,16,862943,1,1,35.1705,103,2023-04-06,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,104726.0
278.49,64,32.615519,93.8991,135,242,30,950470,1,1,41.7735,89,2023-05-02,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,120948.0
278.49,64,32.615519,93.8991,90,242,30,950470,1,1,41.7735,89,2023-05-02,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,127158.0
236.76,57,27.823174,71.20449599999998,135,233,22,891166,1,1,35.514,136,2023-09-04,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,105432.0
236.76,57,27.823174,71.20449599999998,90,233,22,891166,1,1,35.514,136,2023-09-04,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,105411.0
225.02,53,15.435275,75.029437,135,286,32,650103,1,0,33.753,62,2023-11-22,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,102472.0
225.02,53,15.435275,75.029437,90,286,32,650103,1,0,33.753,62,2023-11-22,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,102766.0
145.81,41,15.721204,76.021048,135,72,26,633654,1,0,21.8715,80,2023-01-11,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,68190.0
145.81,41,15.721204,76.021048,90,72,26,633654,1,0,21.8715,80,2023-01-11,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,73200.0
397.2,89,19.845291,86.7936,135,181,22,265005,1,0,59.58,105,2023-11-04,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,168444.0
397.2,89,19.845291,86.7936,90,181,22,265005,1,0,59.58,105,2023-11-04,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,167147.0
330.48,75,20.865225,81.584375,135,226,30,241128,1,1,49.572,113,2023-05-19,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,145446.0
330.48,75,20.865225,81.584375,90,226,30,241128,1,1,49.572,113,2023-05-19,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,148845.0
150.24,41,25.9051,75.592538,135,217,20,573060,1,1,22.536,127,2023-01-17,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,71704.0
150.24,41,25.9051,75.592538,90,217,20,573060,1,1,22.536,127,2023-01-17,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,71369.0
453.02,100,22.598662,86.203298,135,266,34,178111,1,1,67.95299999999999,140,2023-05-29,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,194856.0
453.02,100,22.598662,86.203298,90,266,34,178111,1,1,67.95299999999999,140,2023-05-29,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,190399.0
122.08,33,15.041545,88.395481,135,279,20,213215,1,1,18.312,58,2023-08-30,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,61265.0
122.08,33,15.041545,88.395481,90,279,20,213215,1,1,18.312,58,2023-08-30,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,58843.0
130.34,37,19.164477,84.39405699999998,135,87,38,218202,1,1,19.551,125,2023-02-01,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,66113.0
130.34,37,19.164477,84.39405699999998,90,87,38,218202,1,1,19.551,125,2023-02-01,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,70075.0
130.53,37,23.752306,84.63239200000002,135,103,8,508049,1,0,19.5795,126,2023-07-07,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,61841.0
130.53,37,23.752306,84.63239200000002,90,103,8,508049,1,0,19.5795,126,2023-07-07,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,63378.0
401.28,89,10.796398,71.10525799999998,135,180,8,710161,1,1,60.19199999999999,101,2023-07-05,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,177952.0
401.28,89,10.796398,71.10525799999998,90,180,8,710161,1,1,60.19199999999999,101,2023-07-05,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,172026.0
65.17,25,23.268216,70.28959,135,295,7,627908,1,1,9.7755,90,2023-10-17,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,45553.0
65.17,25,23.268216,70.28959,90,295,7,627908,1,1,9.7755,90,2023-10-17,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,43889.0
219.2,55,16.215788,73.0563,135,182,30,193022,0,1,32.879999999999995,90,2023-12-30,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,102685.0
219.2,55,16.215788,73.0563,90,182,30,193022,1,1,32.879999999999995,90,2023-12-30,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,105842.0
170.61,45,22.037381,75.024097,135,95,6,512359,1,1,25.5915,104,2023-04-28,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,80590.0
170.61,45,22.037381,75.024097,90,95,6,512359,1,1,25.5915,104,2023-04-28,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,79581.0
177.05,45,30.519343,84.01775,135,132,26,370195,1,1,26.5575,147,2023-06-05,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,83253.0
177.05,45,30.519343,84.01775,90,132,26,370195,1,1,26.5575,147,2023-06-05,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,86185.0
260.32,60,29.757871,87.64755,135,82,26,667232,1,1,39.048,89,2023-08-24,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,120760.0
260.32,60,29.757871,87.64755,90,82,26,667232,1,1,39.048,89,2023-08-24,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,118688.0
211.65,52,13.318172,74.617867,135,282,6,250188,1,1,31.7475,112,2023-03-03,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,103509.0
211.65,52,13.318172,74.617867,90,282,6,250188,1,1,31.7475,112,2023-03-03,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,99971.0
193.61,48,14.600769,92.698774,135,256,38,630837,1,0,29.0415,71,2023-12-21,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,91815.0
193.61,48,14.600769,92.698774,90,256,38,630837,1,0,29.0415,71,2023-12-21,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,93008.0
181.62,48,21.507191,85.254635,135,208,11,375161,0,0,27.243,72,2023-12-02,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,86771.0
181.62,48,21.507191,85.254635,90,208,11,375161,0,0,27.243,72,2023-12-02,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,90479.0
183.19,47,21.04309,71.82982700000002,135,283,17,617418,0,0,27.4785,137,2023-03-12,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,82872.0
183.19,47,21.04309,71.82982700000002,90,283,17,617418,0,0,27.4785,137,2023-03-12,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,89158.0
64.56,23,33.913991,78.381703,135,116,5,278791,1,1,9.684,52,2023-06-06,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,40096.0
64.56,23,33.913991,78.381703,90,116,5,278791,1,1,9.684,52,2023-06-06,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,44373.0
415.16,91,14.615512,81.755301,135,154,33,188261,1,0,62.274,80,2023-02-10,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,178408.0
415.16,91,14.615512,81.755301,90,154,33,188261,1,0,62.274,80,2023-02-10,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,180606.0
284.99,68,9.394986,89.721179,135,140,30,857910,0,1,42.7485,110,2023-01-04,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,123760.0
284.99,68,9.394986,89.721179,90,140,30,857910,0,1,42.7485,110,2023-01-04,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,129326.0
451.6,99,15.015619,92.05479,135,234,10,374816,1,0,67.74,113,2023-06-06,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,194293.0
451.6,99,15.015619,92.05479,90,234,10,374816,1,0,67.74,113,2023-06-06,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,190592.0
435.13,96,21.920531,85.275675,135,185,22,371370,1,1,65.2695,107,2023-12-12,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,189934.0
435.13,96,21.920531,85.275675,90,185,22,371370,1,1,65.2695,107,2023-12-12,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,185357.0
456.56,98,18.615171,79.35338,135,225,24,425147,1,1,68.484,116,2023-05-14,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,199136.0
456.56,98,18.615171,79.35338,90,225,24,425147,1,1,68.484,116,2023-05-14,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,199911.0
301.96,71,20.092126,91.086162,135,173,5,894874,1,1,45.294,120,2023-05-27,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,138600.0
301.96,71,20.092126,91.086162,90,173,5,894874,1,1,45.294,120,2023-05-27,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,130954.0
66.16,23,9.530622,95.228479,135,126,19,270465,1,1,9.924,109,2023-10-17,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,44214.0
66.16,23,9.530622,95.228479,90,126,19,270465,1,1,9.924,109,2023-10-17,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,38555.0
299.78,70,31.892659,89.61612099999998,135,219,24,665672,1,1,44.96699999999999,84,2023-04-11,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,135289.0
299.78,70,31.892659,89.61612099999998,90,219,24,665672,1,1,44.96699999999999,84,2023-04-11,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,133680.0
136.65,36,25.618734,73.319666,135,60,27,349945,1,0,20.4975,54,2023-11-11,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,65050.0
136.65,36,25.618734,73.319666,90,60,27,349945,1,0,20.4975,54,2023-11-11,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,69778.0
67.59,25,14.752944,89.484454,135,193,5,349479,1,0,10.1385,70,2023-06-18,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,36915.0
67.59,25,14.752944,89.484454,90,193,5,349479,1,0,10.1385,70,2023-06-18,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,45755.0
238.11,59,36.707154,79.87619699999998,135,111,11,656376,1,0,35.7165,70,2023-11-03,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,113387.0
238.11,59,36.707154,79.87619699999998,90,111,11,656376,1,0,35.7165,70,2023-11-03,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,113106.0
108.6,33,16.647538,83.635243,135,100,28,730794,1,0,16.29,112,2023-12-16,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,57983.0
108.6,33,16.647538,83.635243,90,100,28,730794,1,0,16.29,112,2023-12-16,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,54355.0
406.76,88,29.282658,90.339189,135,214,27,633527,1,0,61.014,111,2023-12-13,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,172825.0
406.76,88,29.282658,90.339189,90,214,27,633527,1,0,61.014,111,2023-12-13,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,177207.0
283.14,67,31.588109000000006,83.991293,135,273,18,436950,1,1,42.471,86,2023-05-11,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,129120.0
283.14,67,31.588109000000006,83.991293,90,273,18,436950,1,1,42.471,86,2023-05-11,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,128111.0
188.97,46,19.445758,79.854076,135,205,9,811314,1,0,28.3455,130,2023-04-20,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,89360.0
188.97,46,19.445758,79.854076,90,205,9,811314,1,0,28.3455,130,2023-04-20,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,87705.0
465.97,100,36.68308,85.403736,135,214,21,103323,1,1,69.8955,84,2023-06-06,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,200000.0
465.97,100,36.68308,85.403736,90,214,21,103323,1,1,69.8955,84,2023-06-06,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,200000.0
215.85,52,35.096097,70.426474,135,268,30,903318,1,1,32.3775,94,2023-02-02,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,96021.0
215.85,52,35.096097,70.426474,90,268,30,903318,1,1,32.3775,94,2023-02-02,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,104357.0
295.85,70,8.21423,69.811278,135,115,13,783815,1,0,44.37750000000001,102,2023-09-13,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,129189.0
295.85,70,8.21423,69.811278,90,115,13,783815,1,0,44.37750000000001,102,2023-09-13,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,128875.0
299.26,69,27.704893,78.044381,135,134,33,678735,1,0,44.889,118,2023-11-16,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,134107.0
299.26,69,27.704893,78.044381,90,134,33,678735,1,0,44.889,118,2023-11-16,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,137190.0
32.35,17,10.144951,78.022042,135,257,11,204320,1,1,4.8525,77,2023-11-21,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,28877.0
32.35,17,10.144951,78.022042,90,257,11,204320,1,1,4.8525,77,2023-11-21,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,24049.0
77.93,25,17.207962,79.337253,135,227,24,980104,1,0,11.6895,125,2023-06-20,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,44102.0
77.93,25,17.207962,79.337253,90,227,24,980104,1,0,11.6895,125,2023-06-20,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,49343.0
48.37,20,14.207668,70.198677,135,201,39,692961,1,1,7.2555,121,2023-11-04,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,29831.0
48.37,20,14.207668,70.198677,90,201,39,692961,1,1,7.2555,121,2023-11-04,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,38412.0
157.55,40,22.850429,74.16725699999998,135,194,13,342483,1,1,23.6325,77,2023-09-23,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,79833.0
157.55,40,22.850429,74.16725699999998,90,194,13,342483,1,1,23.6325,77,2023-09-23,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,73913.0
398.4,89,20.524453,79.02358000000002,135,122,32,482004,1,1,59.75999999999999,95,2023-02-20,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,174184.0
398.4,89,20.524453,79.02358000000002,90,122,32,482004,1,1,59.75999999999999,95,2023-02-20,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,171291.0
233.89,56,34.724964,69.304925,135,86,19,204218,1,0,35.083499999999994,87,2023-06-02,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,104981.0
233.89,56,34.724964,69.304925,90,86,19,204218,1,0,35.083499999999994,87,2023-06-02,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,108697.0
255.85,61,32.025396,81.671201,135,280,31,283054,1,1,38.3775,120,2023-12-25,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,117247.0
255.85,61,32.025396,81.671201,90,280,31,283054,1,1,38.3775,120,2023-12-25,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,114297.0
331.98,77,12.758651,85.370343,135,266,11,141034,1,0,49.797,88,2023-03-07,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,147876.0
331.98,77,12.758651,85.370343,90,266,11,141034,1,0,49.797,88,2023-03-07,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,145869.0
161.47,42,8.084003,68.1849,135,173,22,530728,1,1,24.2205,69,2023-05-05,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,75242.0
161.47,42,8.084003,68.1849,90,173,22,530728,1,1,24.2205,69,2023-05-05,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,83584.0
36.45,20,20.734419,83.886912,135,223,38,932308,1,1,5.4675,100,2023-11-01,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,25047.0
36.45,20,20.734419,83.886912,90,223,38,932308,1,1,5.4675,100,2023-11-01,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,28542.0
415.88,92,20.734284,91.822249,135,284,12,556912,1,1,62.382,85,2023-09-07,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,178337.0
415.88,92,20.734284,91.822249,90,284,12,556912,1,1,62.382,85,2023-09-07,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,183108.0
138.86,37,25.043398,75.147789,135,179,6,702078,0,0,20.829,66,2023-06-29,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,70678.0
138.86,37,25.043398,75.147789,90,179,6,702078,0,0,20.829,66,2023-06-29,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,69686.0
47.84,21,27.032879,82.746783,135,236,29,109016,1,0,7.176,86,2023-07-05,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,36723.0
47.84,21,27.032879,82.746783,90,236,29,109016,1,0,7.176,86,2023-07-05,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,35324.0
181.14,45,35.88691400000001,87.175589,135,248,39,331624,0,1,27.171,112,2023-08-30,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,90326.0
181.14,45,35.88691400000001,87.175589,90,248,39,331624,0,1,27.171,112,2023-08-30,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,83780.0
189.97,47,25.793015,94.149188,135,229,12,246431,1,1,28.4955,71,2023-09-18,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,86578.0
189.97,47,25.793015,94.149188,90,229,12,246431,1,1,28.4955,71,2023-09-18,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,92269.0
63.78,22,28.790195,82.874557,135,276,24,495993,1,1,9.567,87,2023-09-28,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,42394.0
63.78,22,28.790195,82.874557,90,276,24,495993,1,1,9.567,87,2023-09-28,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,40172.0
394.47,86,14.665688,75.895674,135,86,35,424687,1,1,59.1705,79,2023-06-26,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,173927.0
394.47,86,14.665688,75.895674,90,86,35,424687,1,1,59.1705,79,2023-06-26,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,171049.0
